Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Num_days_from_begin,Num_days_from_begin_norm
Cote d'Ivoire,0.45757516504713136,0.37682879024170046,2020-04-25,1077,14,419,94.0,0.9894736842105263
Croatia,0.812371001580334,0.44724351457618833,2020-04-25,2016,54,1034,94.0,0.9894736842105263
Cuba,0.5941658944472941,0.1241389960341635,2020-04-25,1337,51,437,94.0,0.9894736842105263
Cyprus,0.7181592935066505,0.5091149753174621,2020-04-25,810,14,148,94.0,0.9894736842105263
Czechia,0.8569330185889971,0.44817006429847794,2020-04-25,7352,218,2453,94.0,0.9894736842105263
Denmark,0.917826412641916,0.4279040800430353,2020-04-25,8445,418,5669,94.0,0.9894736842105263
Diamond Princess,0.3863515067015417,0.3956553981703188,2020-04-25,712,13,645,94.0,0.9894736842105263
Djibouti,0.498052684725737,0.5402049609440625,2020-04-25,1008,2,373,94.0,0.9894736842105263
Dominica,0.5319632697515768,0.18736498422659398,2020-04-25,16,0,13,94.0,0.9894736842105263
Dominican Republic,0.5633309623600914,0.15752634981833852,2020-04-25,5926,273,822,94.0,0.9894736842105263
Ecuador,0.36905379275426803,0.13030445473567026,2020-04-25,22719,576,1366,94.0,0.9894736842105263
Egypt,0.6319503285828854,0.49747404897137704,2020-04-25,4319,307,1114,94.0,0.9894736842105263
El Salvador,0.5166530170398352,0.0939446751391097,2020-04-25,274,8,75,94.0,0.9894736842105263
Equatorial Guinea,0.40052066950238846,0.4295949484373382,2020-04-25,258,1,7,94.0,0.9894736842105263
Eritrea,0.5297377665809905,0.5306747352290835,2020-04-25,39,0,13,94.0,0.9894736842105263
Estonia,0.9398490700778455,0.48055043162623046,2020-04-25,1635,46,228,94.0,0.9894736842105263
Eswatini,0.1358170931112364,0.5024492476450194,2020-04-25,56,1,10,94.0,0.9894736842105263
Ethiopia,0.4727361692440374,0.5330756190149724,2020-04-25,122,3,29,94.0,0.9894736842105263
Fiji,0.21902880779719583,1.0,2020-04-25,18,0,10,94.0,0.9894736842105263
Finland,0.9909024528710031,0.4838982288645693,2020-04-25,4475,186,2500,94.0,0.9894736842105263
France,0.8230224335631573,0.4031685964129289,2020-04-25,160292,22583,43816,94.0,0.9894736842105263
Gabon,0.37875966927284804,0.43505717965731233,2020-04-25,176,3,30,94.0,0.9894736842105263
Gambia,0.5133374329444371,0.3436936073160094,2020-04-25,10,1,8,94.0,0.9894736842105263
Georgia,0.7860673677568422,0.5428067668675323,2020-04-25,456,5,139,94.0,0.9894736842105263
Germany,0.8681030419303313,0.4262009934106363,2020-04-25,156513,5877,109800,94.0,0.9894736842105263
Ghana,0.4614150081661609,0.3921827033869974,2020-04-25,1279,10,134,94.0,0.9894736842105263
Greece,0.7554506407767725,0.46972609085956996,2020-04-25,2506,130,577,94.0,0.9894736842105263
Grenada,0.5008052807525148,0.1863196460783698,2020-04-25,18,0,7,94.0,0.9894736842105263
Guatemala,0.5354441607463182,0.08941612094698131,2020-04-25,473,13,45,94.0,0.9894736842105263
Guinea,0.480298723736276,0.3627455738584008,2020-04-25,996,7,208,94.0,0.9894736842105263
Guinea-Bissau,0.4978505380031116,0.34413380328297266,2020-04-25,52,0,3,94.0,0.9894736842105263
Guyana,0.4335820493710309,0.19626054035157978,2020-04-25,73,7,12,94.0,0.9894736842105263
Haiti,0.5655555209198243,0.15032268027416365,2020-04-25,72,6,6,94.0,0.9894736842105263
Holy See,0.7821708479866093,0.43792167769984874,2020-04-25,9,0,2,94.0,0.9894736842105263
Honduras,0.5299323564167888,0.10295426815299269,2020-04-25,627,59,65,94.0,0.9894736842105263
Hungary,0.8318536004314983,0.4618487212425948,2020-04-25,2443,262,458,94.0,0.9894736842105263
Iceland,1.0,0.33109965839842653,2020-04-25,1790,10,1570,94.0,0.9894736842105263
India,0.5847197859133962,0.6603838902530702,2020-04-25,26283,825,5939,94.0,0.9894736842105263
Indonesia,0.3788956932357362,0.7822991669537387,2020-04-25,8607,720,1042,94.0,0.9894736842105263
Iran,0.6886269797862724,0.5755350145855217,2020-04-25,89328,5650,68193,94.0,0.9894736842105263
Iraq,0.6980730883201702,0.5449894193452043,2020-04-25,1763,86,1224,94.0,0.9894736842105263
Ireland,0.888340384853354,0.36954875670942483,2020-04-25,18561,1063,9233,94.0,0.9894736842105263
Israel,0.6791808712523746,0.5144438241048868,2020-04-25,15298,199,6435,94.0,0.9894736842105263
Italy,0.7925341736591486,0.4363828584907421,2020-04-25,195351,26384,63120,94.0,0.9894736842105263
Jamaica,0.5574167538070179,0.1333111594938255,2020-04-25,305,7,28,94.0,0.9894736842105263
Japan,0.7264114139218638,0.8640211918551867,2020-04-25,13231,360,1656,94.0,0.9894736842105263
Jordan,0.68144793730051,0.5195686961952066,2020-04-25,444,7,332,94.0,0.9894736842105263
Kazakhstan,0.8399498600559021,0.6227914261908115,2020-04-25,2601,25,646,94.0,0.9894736842105263
Kenya,0.3861285785401417,0.5243073362034879,2020-04-25,343,14,98,94.0,0.9894736842105263
Kosovo,0.7887806301876847,0.46659916203250384,2020-04-25,731,20,165,94.0,0.9894736842105263
Kuwait,0.6650117084515279,0.5577167506953364,2020-04-25,2892,19,656,94.0,0.9894736842105263
Kyrgyzstan,0.7755727411756816,0.6494081790922188,2020-04-25,665,8,345,94.0,0.9894736842105263
Laos,0.5739159881999213,0.7435205020338276,2020-04-25,19,0,7,94.0,0.9894736842105263
Latvia,0.923642381666237,0.479157552483272,2020-04-25,804,12,267,94.0,0.9894736842105263
Lebanon,0.7061466772840927,0.5173704315244119,2020-04-25,704,24,143,94.0,0.9894736842105263
Liberia,0.4470720369682904,0.36365209924603287,2020-04-25,120,11,25,94.0,0.9894736842105263
Libya,0.6351157195525946,0.4541275787694537,2020-04-25,61,2,18,94.0,0.9894736842105263
Liechtenstein,0.8316410629894856,0.42806766867532237,2020-04-25,81,1,55,94.0,0.9894736842105263
Lithuania,0.9074876468515649,0.47670745634949585,2020-04-25,1426,41,460,94.0,0.9894736842105263
Luxembourg,0.8569122371502225,0.416458984901991,2020-04-25,3711,85,3088,94.0,0.9894736842105263
MS Zaandam,0.3863515067015417,0.3956553981703188,2020-04-25,9,2,0,94.0,0.9894736842105263
Madagascar,0.20907733245673446,0.5547270157123148,2020-04-25,123,0,62,94.0,0.9894736842105263
Malawi,0.2611498747918314,0.5120732313676111,2020-04-25,33,3,4,94.0,0.9894736842105263
Malaysia,0.40996677803628634,0.7774753386742872,2020-04-25,5742,98,3762,94.0,0.9894736842105263
Maldives,0.4166055031139097,0.6441631609939535,2020-04-25,177,0,17,94.0,0.9894736842105263
Mali,0.5523261703492321,0.38209259048708344,2020-04-25,370,21,91,94.0,0.9894736842105263
Malta,0.7258210321384951,0.4444448592611699,2020-04-25,448,4,249,94.0,0.9894736842105263
Mauritania,0.584794410170814,0.4327879813264594,2020-04-25,7,1,6,94.0,0.9894736842105263
Mauritius,0.19554011431680549,0.5908078122056805,2020-04-25,331,9,295,94.0,0.9894736842105263
Mexico,0.6096055588459501,0.047595807107959964,2020-04-25,13842,1305,7149,94.0,0.9894736842105263
Moldova,0.8342066260672922,0.4919415628823502,2020-04-25,3304,94,825,94.0,0.9894736842105263
Monaco,0.7994610050470559,0.4208273444168591,2020-04-25,94,4,42,94.0,0.9894736842105263
Mongolia,0.8290197678713289,0.7481064276417273,2020-04-25,37,0,9,94.0,0.9894736842105263
Montenegro,0.7878111193921997,0.4611587301856663,2020-04-25,320,6,153,94.0,0.9894736842105263
Morocco,0.6866593553786615,0.3715834327479326,2020-04-25,3897,159,537,94.0,0.9894736842105263
Mozambique,0.2100333258709076,0.5162411337167371,2020-04-25,70,0,0,94.0,0.9894736842105263
Namibia,0.16949152542372883,0.45841098419604837,2020-04-25,16,0,7,94.0,0.9894736842105263
Nepal,0.6524172119432818,0.6815961091699574,2020-04-25,49,0,12,94.0,0.9894736842105263
Netherlands,0.8788017044558238,0.4136138324031068,2020-04-25,37190,4409,0,94.0,0.9894736842105263
New Zealand,0.0,0.9892106169701145,2020-04-25,1470,18,1142,94.0,0.9894736842105263
Nicaragua,0.5078794714335509,0.10646599341912116,2020-04-25,12,3,7,94.0,0.9894736842105263
Niger,0.5526766965447081,0.42308432450961586,2020-04-25,684,27,325,94.0,0.9894736842105263
Nigeria,0.47214106440640186,0.42509897621346615,2020-04-25,1182,35,222,94.0,0.9894736842105263
North Macedonia,0.7793908582450831,0.4694579684124605,2020-04-25,1367,59,374,94.0,0.9894736842105263
Norway,0.9575765819634116,0.42439846389595487,2020-04-25,7499,201,32,94.0,0.9894736842105263
Oman,0.5847197859133962,0.5891108346923295,2020-04-25,1905,10,329,94.0,0.9894736842105263
Pakistan,0.6732798872512487,0.6310095488924676,2020-04-25,12723,269,2866,94.0,0.9894736842105263
Panama,0.46700238136396144,0.12148458380777993,2020-04-25,5538,159,338,94.0,0.9894736842105263
Papua New Guinea,0.3266993313099769,0.88423389101671,2020-04-25,8,0,0,94.0,0.9894736842105263
Paraguay,0.16491110739564177,0.19729976938075588,2020-04-25,228,9,85,94.0,0.9894736842105263
Peru,0.29954176927502063,0.14105718305126735,2020-04-25,25331,700,7797,94.0,0.9894736842105263
Philippines,0.5091509176422135,0.8097179114279556,2020-04-25,7294,494,792,94.0,0.9894736842105263
Poland,0.876787794116397,0.46063300655203016,2020-04-25,11273,524,2126,94.0,0.9894736842105263
Portugal,0.758527238326263,0.3677418150532087,2020-04-25,23392,880,1277,94.0,0.9894736842105263
Qatar,0.6258556993568145,0.5693712528615282,2020-04-25,9358,10,929,94.0,0.9894736842105263
Romania,0.8203359602961167,0.48039159453098085,2020-04-25,10635,601,2890,94.0,0.9894736842105263
Russia,0.9531180187354118,0.7011113505734935,2020-04-25,74588,681,6250,94.0,0.9894736842105263
Rwanda,0.36802322231321977,0.49704607124250993,2020-04-25,183,0,88,94.0,0.9894736842105263
Saint Kitts and Nevis,0.5503153772256213,0.1825727265168009,2020-04-25,15,0,2,94.0,0.9894736842105263
Saint Lucia,0.5177412087429403,0.1886957539925638,2020-04-25,15,0,15,94.0,0.9894736842105263
Saint Vincent and the Grenadines,0.5090026137382313,0.1876493976578316,2020-04-25,14,0,5,94.0,0.9894736842105263
San Marino,0.8014361863414938,0.43793661110196624,2020-04-25,513,40,64,94.0,0.9894736842105263
Sao Tome and Principe,0.3881118834879189,0.4180998976722559,2020-04-25,4,0,0,94.0,0.9894736842105263
Saudi Arabia,0.6130581115150897,0.5483833743719062,2020-04-25,16299,136,2215,94.0,0.9894736842105263
Senegal,0.5232955205608723,0.34660460254241166,2020-04-25,614,7,276,94.0,0.9894736842105263
Serbia,0.8021361429838557,0.4669484780657171,2020-04-25,7779,151,1152,94.0,0.9894736842105263
Seychelles,0.34214749720631343,0.5839927505120629,2020-04-25,11,0,6,94.0,0.9894736842105263
Sierra Leone,0.46627082748855375,0.3556749846847779,2020-04-25,82,2,10,94.0,0.9894736842105263
Singapore,0.39847369778309283,0.7480609486443695,2020-04-25,12693,12,1002,94.0,0.9894736842105263
Slovakia,0.8460841629378153,0.46251291824132035,2020-04-25,1373,17,386,94.0,0.9894736842105263
Slovenia,0.8223007508711675,0.4465494507732278,2020-04-25,1388,81,219,94.0,0.9894736842105263
Somalia,0.43501880247903674,0.5524547628219378,2020-04-25,390,18,8,94.0,0.9894736842105263
South Africa,0.09768315295989088,0.4735042415952946,2020-04-25,4361,86,1473,94.0,0.9894736842105263
South Korea,0.7264114139218638,0.8300816415881673,2020-04-25,10728,242,8717,94.0,0.9894736842105263
South Sudan,0.45131239508915716,0.5019099481912764,2020-04-25,5,0,0,94.0,0.9894736842105263
Spain,0.7641958480574551,0.38207957806351106,2020-04-25,205905,22902,95708,94.0,0.9894736842105263
Sri Lanka,0.45247426643882654,0.6705657553331761,2020-04-25,460,7,118,94.0,0.9894736842105263
Sudan,0.5078549115513628,0.4982125735851874,2020-04-25,213,17,19,94.0,0.9894736842105263
Suriname,0.4233736398784475,0.20549956472526779,2020-04-25,10,1,7,94.0,0.9894736842105263
Sweden,0.9814563443371053,0.44995867859754984,2020-04-25,18177,2192,1005,94.0,0.9894736842105263
Switzerland,0.8286013052632772,0.42357916315250904,2020-04-25,28894,1599,21300,94.0,0.9894736842105263
Syria,0.7150956843563943,0.5280088344649345,2020-04-25,42,3,0,94.0,0.9894736842105263
Taiwan*,0.6102242789549204,0.8063239564012536,2020-04-25,429,6,275,94.0,0.9894736842105263
Tajikistan,0.7534370516050357,0.6375632522913439,2020-04-25,0,0,0,94.0,0.9894736842105263
Tanzania,0.3261892414491464,0.5140664163059175,2020-04-25,299,10,48,94.0,0.9894736842105263
Thailand,0.5280431347100092,0.7384448558672149,2020-04-25,2907,51,2547,94.0,0.9894736842105263
Timor-Leste,0.3025246897661805,0.8223690111542331,2020-04-25,24,0,0,94.0,0.9894736842105263
Togo,0.4677722392094741,0.3984547322763426,2020-04-25,96,6,62,94.0,0.9894736842105263
Trinidad and Tobago,0.4873474099242706,0.18786898654805922,2020-04-25,115,8,53,94.0,0.9894736842105263
Tunisia,0.707519196854068,0.4262009934106363,2020-04-25,939,38,207,94.0,0.9894736842105263
Turkey,0.7544068457837767,0.5152695733628834,2020-04-25,107773,2706,25582,94.0,0.9894736842105263
US,0.7367095614455192,0.07081012009509857,2020-04-25,938154,53755,100372,94.0,0.9894736842105263
Uganda,0.39579761523543955,0.5042619590247809,2020-04-25,75,0,46,94.0,0.9894736842105263
Ukraine,0.8433485699063985,0.5014300429505009,2020-04-25,8125,201,782,94.0,0.9894736842105263
United Arab Emirates,0.6130581115150897,0.5789289696122236,2020-04-25,9813,71,1887,94.0,0.9894736842105263
United Kingdom,0.9094590497025894,0.38399376869857094,2020-04-25,148377,23635,0,94.0,0.9894736842105263
Uruguay,0.0791376080752893,0.2063887809422637,2020-04-25,596,14,370,94.0,0.9894736842105263
Uzbekistan,0.7772078625628993,0.6148550017563716,2020-04-25,1862,8,707,94.0,0.9894736842105263
Venezuela,0.44703141870159463,0.16965295112874457,2020-04-25,323,10,132,94.0,0.9894736842105263
Vietnam,0.5374892432439071,0.7622025410541284,2020-04-25,270,0,225,94.0,0.9894736842105263
West Bank and Gaza,0.6881754557983522,0.5152352944171137,2020-04-25,342,2,83,94.0,0.9894736842105263
Western Sahara,0.6150937479041447,0.35192157248724293,2020-04-25,6,0,5,94.0,0.9894736842105263
Yemen,0.533264253941625,0.5603178371003406,2020-04-25,1,0,1,94.0,0.9894736842105263
Zambia,0.24072368526699897,0.49164764637703784,2020-04-25,84,3,37,94.0,0.9894736842105263
Zimbabwe,0.19742933602358503,0.49747404897137704,2020-04-25,31,4,2,94.0,0.9894736842105263
Afghanistan,0.6980730883201702,0.616262474905945,2020-04-26,1531,50,207,95.0,0.9895833333333334
Albania,0.7750900450295994,0.46410570133535156,2020-04-26,726,28,410,95.0,0.9895833333333334
Algeria,0.6511627687299801,0.40128800593263336,2020-04-26,3382,425,1508,95.0,0.9895833333333334
Andorra,0.7878706298759632,0.40082031892995384,2020-04-26,738,40,344,95.0,0.9895833333333334
Angola,0.2805295866288445,0.45631861092208664,2020-04-26,26,2,6,95.0,0.9895833333333334
Antigua and Barbuda,0.5475096751766659,0.18592119575823499,2020-04-26,24,3,11,95.0,0.9895833333333334
Argentina,0.023468856652469172,0.17974317942312942,2020-04-26,3892,192,1107,95.0,0.9895833333333334
Armenia,0.7648485741571474,0.5485130234539262,2020-04-26,1746,28,833,95.0,0.9895833333333334
Australia,0.05126497562431692,0.9013967821912392,2020-04-26,6714,83,5541,95.0,0.9895833333333334
Austria,0.835194689019938,0.44503778320433474,2020-04-26,15225,542,12282,95.0,0.9895833333333334
Azerbaijan,0.7655475861886558,0.5571292570802144,2020-04-26,1645,21,1139,95.0,0.9895833333333334
Bahamas,0.6228282215717003,0.13297583673718738,2020-04-26,80,11,22,95.0,0.9895833333333334
Bahrain,0.6322100965675677,0.5672198247701019,2020-04-26,2647,8,1189,95.0,0.9895833333333334
Bangladesh,0.6100825873269119,0.7023206167495074,2020-04-26,5416,145,122,95.0,0.9895833333333334
Barbados,0.5109825180869363,0.19356845522439978,2020-04-26,79,6,39,95.0,0.9895833333333334
Belarus,0.8937001068354876,0.4905279806137288,2020-04-26,10463,72,1695,95.0,0.9895833333333334
Belgium,0.8665283756377304,0.40923121827712655,2020-04-26,46134,7094,10785,95.0,0.9895833333333334
Belize,0.5109825180869363,0.19356845522439978,2020-04-26,18,2,5,95.0,0.9895833333333334
Benin,0.4742730511025026,0.4035151192211552,2020-04-26,64,1,33,95.0,0.9895833333333334
Bhutan,0.6462536261249134,0.7025829694730714,2020-04-26,7,0,4,95.0,0.9895833333333334
Bolivia,0.23247250946263925,0.17983821016387708,2020-04-26,950,50,80,95.0,0.9895833333333334
Bosnia and Herzegovina,0.8011858644653456,0.4556574684828851,2020-04-26,1516,59,624,95.0,0.9895833333333334
Botswana,0.17543407230240396,0.47943483860895353,2020-04-26,22,1,0,95.0,0.9895833333333334
Brazil,0.2518861517215061,0.2194232652223125,2020-04-26,63100,4286,30152,95.0,0.9895833333333334
Brunei,0.4291924427353286,0.785036052287271,2020-04-26,138,1,123,95.0,0.9895833333333334
Bulgaria,0.7900205641782784,0.48215305718983914,2020-04-26,1300,56,205,95.0,0.9895833333333334
Burkina Faso,0.5019558167719436,0.3903553980006211,2020-04-26,632,42,453,95.0,0.9895833333333334
Burma,0.5933743105521534,0.7213257467125302,2020-04-26,146,5,10,95.0,0.9895833333333334
Burundi,0.35448883800585096,0.4971987992187115,2020-04-26,11,1,4,95.0,0.9895833333333334
Cabo Verde,0.5425788065219712,0.317452565236058,2020-04-26,106,1,1,95.0,0.9895833333333334
Cambodia,0.4954540602680617,0.7517379595202984,2020-04-26,122,0,117,95.0,0.9895833333333334
Cameroon,0.4227001323399806,0.4346930082829472,2020-04-26,1621,56,786,95.0,0.9895833333333334
Canada,0.8958113120928138,0.0,2020-04-26,48033,2687,0,95.0,0.9895833333333334
Central African Republic,0.4488006748299937,0.4667227800564414,2020-04-26,19,0,10,95.0,0.9895833333333334
Chad,0.5323335572061056,0.4592316425215049,2020-04-26,46,0,15,95.0,0.9895833333333334
Chile,0.04936064014388308,0.1528416736949818,2020-04-26,13331,189,7024,95.0,0.9895833333333334
China,0.686980523068814,0.7935165277124913,2020-04-26,83912,4637,78277,95.0,0.9895833333333334
Colombia,0.42952872419913535,0.14349370336493666,2020-04-26,5379,244,1133,95.0,0.9895833333333334
Comoros,0.2763468497700345,0.542726669528902,2020-04-26,0,0,0,95.0,0.9895833333333334
Congo (Brazzaville),0.3482052866091021,0.4695034474098183,2020-04-26,200,6,19,95.0,0.9895833333333334
Congo (Kinshasa),0.3482052866091021,0.4695034474098183,2020-04-26,442,28,50,95.0,0.9895833333333334
Costa Rica,0.47844067418765834,0.11140012523694043,2020-04-26,695,6,264,95.0,0.9895833333333334
Cote d'Ivoire,0.45757516504713136,0.37682879024170046,2020-04-26,1150,14,468,95.0,0.9895833333333334
Croatia,0.812371001580334,0.44724351457618833,2020-04-26,2030,55,1103,95.0,0.9895833333333334
Cuba,0.5941658944472941,0.1241389960341635,2020-04-26,1369,54,501,95.0,0.9895833333333334
Cyprus,0.7181592935066505,0.5091149753174621,2020-04-26,817,14,148,95.0,0.9895833333333334
Czechia,0.8569330185889971,0.44817006429847794,2020-04-26,7404,220,2545,95.0,0.9895833333333334
Denmark,0.917826412641916,0.4279040800430353,2020-04-26,8575,422,5805,95.0,0.9895833333333334
Diamond Princess,0.3863515067015417,0.3956553981703188,2020-04-26,712,13,645,95.0,0.9895833333333334
Djibouti,0.498052684725737,0.5402049609440625,2020-04-26,1023,2,411,95.0,0.9895833333333334
Dominica,0.5319632697515768,0.18736498422659398,2020-04-26,16,0,13,95.0,0.9895833333333334
Dominican Republic,0.5633309623600914,0.15752634981833852,2020-04-26,6135,278,910,95.0,0.9895833333333334
Ecuador,0.36905379275426803,0.13030445473567026,2020-04-26,22719,576,1366,95.0,0.9895833333333334
Egypt,0.6319503285828854,0.49747404897137704,2020-04-26,4534,317,1176,95.0,0.9895833333333334
El Salvador,0.5166530170398352,0.0939446751391097,2020-04-26,298,8,83,95.0,0.9895833333333334
Equatorial Guinea,0.40052066950238846,0.4295949484373382,2020-04-26,258,1,8,95.0,0.9895833333333334
Eritrea,0.5297377665809905,0.5306747352290835,2020-04-26,39,0,13,95.0,0.9895833333333334
Estonia,0.9398490700778455,0.48055043162623046,2020-04-26,1643,49,233,95.0,0.9895833333333334
Eswatini,0.1358170931112364,0.5024492476450194,2020-04-26,59,1,10,95.0,0.9895833333333334
Ethiopia,0.4727361692440374,0.5330756190149724,2020-04-26,123,3,41,95.0,0.9895833333333334
Fiji,0.21902880779719583,1.0,2020-04-26,18,0,12,95.0,0.9895833333333334
Finland,0.9909024528710031,0.4838982288645693,2020-04-26,4576,190,2500,95.0,0.9895833333333334
France,0.8230224335631573,0.4031685964129289,2020-04-26,160847,22825,44125,95.0,0.9895833333333334
Gabon,0.37875966927284804,0.43505717965731233,2020-04-26,176,3,30,95.0,0.9895833333333334
Gambia,0.5133374329444371,0.3436936073160094,2020-04-26,10,1,8,95.0,0.9895833333333334
Georgia,0.7860673677568422,0.5428067668675323,2020-04-26,486,6,149,95.0,0.9895833333333334
Germany,0.8681030419303313,0.4262009934106363,2020-04-26,157770,5976,112000,95.0,0.9895833333333334
Ghana,0.4614150081661609,0.3921827033869974,2020-04-26,1550,11,155,95.0,0.9895833333333334
Greece,0.7554506407767725,0.46972609085956996,2020-04-26,2517,134,577,95.0,0.9895833333333334
Grenada,0.5008052807525148,0.1863196460783698,2020-04-26,18,0,7,95.0,0.9895833333333334
Guatemala,0.5354441607463182,0.08941612094698131,2020-04-26,500,15,49,95.0,0.9895833333333334
Guinea,0.480298723736276,0.3627455738584008,2020-04-26,996,7,208,95.0,0.9895833333333334
Guinea-Bissau,0.4978505380031116,0.34413380328297266,2020-04-26,53,1,3,95.0,0.9895833333333334
Guyana,0.4335820493710309,0.19626054035157978,2020-04-26,74,8,12,95.0,0.9895833333333334
Haiti,0.5655555209198243,0.15032268027416365,2020-04-26,74,6,7,95.0,0.9895833333333334
Holy See,0.7821708479866093,0.43792167769984874,2020-04-26,9,0,2,95.0,0.9895833333333334
Honduras,0.5299323564167888,0.10295426815299269,2020-04-26,627,59,65,95.0,0.9895833333333334
Hungary,0.8318536004314983,0.4618487212425948,2020-04-26,2500,272,485,95.0,0.9895833333333334
Iceland,1.0,0.33109965839842653,2020-04-26,1792,10,1608,95.0,0.9895833333333334
India,0.5847197859133962,0.6603838902530702,2020-04-26,27890,881,6523,95.0,0.9895833333333334
Indonesia,0.3788956932357362,0.7822991669537387,2020-04-26,8882,743,1107,95.0,0.9895833333333334
Iran,0.6886269797862724,0.5755350145855217,2020-04-26,90481,5710,69657,95.0,0.9895833333333334
Iraq,0.6980730883201702,0.5449894193452043,2020-04-26,1820,87,1263,95.0,0.9895833333333334
Ireland,0.888340384853354,0.36954875670942483,2020-04-26,19262,1087,9233,95.0,0.9895833333333334
Israel,0.6791808712523746,0.5144438241048868,2020-04-26,15443,201,6731,95.0,0.9895833333333334
Italy,0.7925341736591486,0.4363828584907421,2020-04-26,197675,26644,64928,95.0,0.9895833333333334
Jamaica,0.5574167538070179,0.1333111594938255,2020-04-26,350,7,28,95.0,0.9895833333333334
Japan,0.7264114139218638,0.8640211918551867,2020-04-26,13441,372,1809,95.0,0.9895833333333334
Jordan,0.68144793730051,0.5195686961952066,2020-04-26,447,7,337,95.0,0.9895833333333334
Kazakhstan,0.8399498600559021,0.6227914261908115,2020-04-26,2717,25,682,95.0,0.9895833333333334
Kenya,0.3861285785401417,0.5243073362034879,2020-04-26,355,14,106,95.0,0.9895833333333334
Kosovo,0.7887806301876847,0.46659916203250384,2020-04-26,763,21,166,95.0,0.9895833333333334
Kuwait,0.6650117084515279,0.5577167506953364,2020-04-26,3075,20,806,95.0,0.9895833333333334
Kyrgyzstan,0.7755727411756816,0.6494081790922188,2020-04-26,682,8,370,95.0,0.9895833333333334
Laos,0.5739159881999213,0.7435205020338276,2020-04-26,19,0,7,95.0,0.9895833333333334
Latvia,0.923642381666237,0.479157552483272,2020-04-26,812,12,267,95.0,0.9895833333333334
Lebanon,0.7061466772840927,0.5173704315244119,2020-04-26,707,24,145,95.0,0.9895833333333334
Liberia,0.4470720369682904,0.36365209924603287,2020-04-26,124,12,25,95.0,0.9895833333333334
Libya,0.6351157195525946,0.4541275787694537,2020-04-26,61,2,18,95.0,0.9895833333333334
Liechtenstein,0.8316410629894856,0.42806766867532237,2020-04-26,82,1,55,95.0,0.9895833333333334
Lithuania,0.9074876468515649,0.47670745634949585,2020-04-26,1438,41,467,95.0,0.9895833333333334
Luxembourg,0.8569122371502225,0.416458984901991,2020-04-26,3723,88,3104,95.0,0.9895833333333334
MS Zaandam,0.3863515067015417,0.3956553981703188,2020-04-26,9,2,0,95.0,0.9895833333333334
Madagascar,0.20907733245673446,0.5547270157123148,2020-04-26,124,0,71,95.0,0.9895833333333334
Malawi,0.2611498747918314,0.5120732313676111,2020-04-26,34,3,4,95.0,0.9895833333333334
Malaysia,0.40996677803628634,0.7774753386742872,2020-04-26,5780,98,3862,95.0,0.9895833333333334
Maldives,0.4166055031139097,0.6441631609939535,2020-04-26,214,0,17,95.0,0.9895833333333334
Mali,0.5523261703492321,0.38209259048708344,2020-04-26,389,23,112,95.0,0.9895833333333334
Malta,0.7258210321384951,0.4444448592611699,2020-04-26,448,4,282,95.0,0.9895833333333334
Mauritania,0.584794410170814,0.4327879813264594,2020-04-26,7,1,6,95.0,0.9895833333333334
Mauritius,0.19554011431680549,0.5908078122056805,2020-04-26,332,9,299,95.0,0.9895833333333334
Mexico,0.6096055588459501,0.047595807107959964,2020-04-26,14677,1351,8354,95.0,0.9895833333333334
Moldova,0.8342066260672922,0.4919415628823502,2020-04-26,3408,96,895,95.0,0.9895833333333334
Monaco,0.7994610050470559,0.4208273444168591,2020-04-26,94,4,42,95.0,0.9895833333333334
Mongolia,0.8290197678713289,0.7481064276417273,2020-04-26,38,0,9,95.0,0.9895833333333334
Montenegro,0.7878111193921997,0.4611587301856663,2020-04-26,321,7,153,95.0,0.9895833333333334
Morocco,0.6866593553786615,0.3715834327479326,2020-04-26,4065,161,593,95.0,0.9895833333333334
Mozambique,0.2100333258709076,0.5162411337167371,2020-04-26,76,0,0,95.0,0.9895833333333334
Namibia,0.16949152542372883,0.45841098419604837,2020-04-26,16,0,8,95.0,0.9895833333333334
Nepal,0.6524172119432818,0.6815961091699574,2020-04-26,52,0,16,95.0,0.9895833333333334
Netherlands,0.8788017044558238,0.4136138324031068,2020-04-26,37845,4475,0,95.0,0.9895833333333334
New Zealand,0.0,0.9892106169701145,2020-04-26,1469,19,1180,95.0,0.9895833333333334
Nicaragua,0.5078794714335509,0.10646599341912116,2020-04-26,13,3,7,95.0,0.9895833333333334
Niger,0.5526766965447081,0.42308432450961586,2020-04-26,696,29,350,95.0,0.9895833333333334
Nigeria,0.47214106440640186,0.42509897621346615,2020-04-26,1273,40,239,95.0,0.9895833333333334
North Macedonia,0.7793908582450831,0.4694579684124605,2020-04-26,1386,61,500,95.0,0.9895833333333334
Norway,0.9575765819634116,0.42439846389595487,2020-04-26,7527,201,32,95.0,0.9895833333333334
Oman,0.5847197859133962,0.5891108346923295,2020-04-26,1998,10,333,95.0,0.9895833333333334
Pakistan,0.6732798872512487,0.6310095488924676,2020-04-26,13328,281,2936,95.0,0.9895833333333334
Panama,0.46700238136396144,0.12148458380777993,2020-04-26,5779,165,338,95.0,0.9895833333333334
Papua New Guinea,0.3266993313099769,0.88423389101671,2020-04-26,8,0,0,95.0,0.9895833333333334
Paraguay,0.16491110739564177,0.19729976938075588,2020-04-26,228,9,85,95.0,0.9895833333333334
